ID,AGE,VEHICLE_YEAR,GENDER,RACE,EDUCATION,INCOME,CREDIT_SCORE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,OUTCOME
398420,26-39,before 2015,female,majority,university,upper class,0.6310710282783221,14000.0,0,0.0
393578,26-39,after 2015,male,majority,high school,middle class,0.4749628788875642,13000.0,1,0.0
786452,65+,before 2015,male,majority,none,middle class,0.4386800328335077,15000.0,1,0.0
438810,26-39,before 2015,female,majority,high school,upper class,0.6919818981488954,10000.0,0,0.0
928634,40-64,before 2015,male,majority,university,upper class,0.5258122890796684,15000.0,1,0.0
556694,40-64,before 2015,female,majority,none,poverty,0.2419678099526762,13000.0,1,0.0
688910,40-64,after 2015,female,majority,high school,middle class,,,2,0.0
787019,16-25,before 2015,female,majority,high school,poverty,,15000.0,0,1.0
662324,40-64,after 2015,female,majority,university,upper class,0.6101114489797282,9000.0,2,0.0
495404,26-39,after 2015,male,majority,university,upper class,0.4966414602056878,14000.0,0,0.0
774482,26-39,before 2015,male,majority,university,working class,0.3177746157661034,6000.0,0,1.0
213400,26-39,before 2015,female,majority,university,middle class,0.5625420927020848,11000.0,0,0.0
948302,40-64,after 2015,female,majority,university,upper class,0.5753697596133064,9000.0,0,0.0
574897,40-64,after 2015,female,majority,high school,upper class,0.6260824844126037,4000.0,3,0.0
993501,26-39,before 2015,male,majority,high school,working class,,8000.0,0,0.0
860511,40-64,before 2015,female,majority,high school,upper class,0.579613604777953,8000.0,4,0.0
844035,26-39,before 2015,female,minority,none,poverty,0.4988020070215582,12000.0,0,0.0
597762,26-39,before 2015,male,majority,university,middle class,0.4928317497912149,10000.0,0,0.0
795820,16-25,after 2015,male,majority,high school,working class,0.3489358689840792,9000.0,0,0.0
103535,26-39,before 2015,female,majority,high school,poverty,0.2715958688606358,14000.0,1,1.0
592075,26-39,before 2015,male,majority,high school,middle class,0.4475817236304154,10000.0,0,0.0
948376,26-39,before 2015,male,majority,university,upper class,0.7175963040548891,6000.0,7,1.0
65029,65+,after 2015,male,majority,university,upper class,0.5279775076783684,12000.0,6,0.0
160733,40-64,before 2015,female,majority,high school,working class,0.5646016008340309,13000.0,1,0.0
215190,40-64,before 2015,female,majority,high school,middle class,0.6694575152378006,13000.0,2,1.0
251765,26-39,before 2015,female,majority,none,working class,0.5669224482583299,16000.0,0,0.0
551093,16-25,before 2015,female,majority,university,working class,0.3981410019830886,14000.0,0,1.0
611624,26-39,before 2015,male,majority,university,upper class,0.5920744431449214,10000.0,0,1.0
438799,65+,before 2015,female,majority,university,upper class,0.5486713813706487,7000.0,7,0.0
950923,26-39,before 2015,male,majority,high school,middle class,0.4665051457220289,8000.0,2,0.0
467378,40-64,before 2015,male,majority,university,middle class,0.7009768656819415,11000.0,4,0.0
978770,40-64,after 2015,female,majority,university,upper class,0.7203760616486813,10000.0,1,0.0
337080,65+,after 2015,male,majority,university,upper class,0.6404227538536423,9000.0,3,0.0
461879,26-39,before 2015,male,majority,high school,middle class,0.5393486705753785,11000.0,1,0.0
12392,16-25,before 2015,female,majority,high school,poverty,0.3261357349177448,15000.0,0,0.0
882715,16-25,before 2015,male,majority,none,poverty,,17000.0,0,1.0
552826,16-25,before 2015,male,majority,university,poverty,0.4850689156287118,,0,1.0
746148,40-64,before 2015,female,majority,university,upper class,0.6822991723890577,8000.0,1,0.0
473110,65+,after 2015,male,majority,university,upper class,0.4877128748047643,10000.0,9,0.0
394605,16-25,before 2015,female,majority,university,working class,0.4023083383913712,,0,1.0
167554,26-39,before 2015,male,majority,university,upper class,0.6197971712851519,17000.0,1,1.0
897410,65+,before 2015,male,majority,high school,upper class,0.693324860926029,14000.0,3,0.0
796159,26-39,before 2015,female,majority,high school,working class,0.4042087080511602,12000.0,0,0.0
111767,65+,after 2015,male,majority,university,upper class,0.643831742884168,11000.0,0,0.0
535241,26-39,before 2015,female,majority,university,poverty,0.3008940984336004,,2,1.0
256640,40-64,after 2015,female,majority,high school,upper class,0.5140519835356001,11000.0,4,0.0
776131,40-64,after 2015,male,majority,high school,upper class,0.6076010361513239,14000.0,4,0.0
635647,40-64,before 2015,male,majority,high school,upper class,0.5606472181250814,10000.0,2,0.0
489766,65+,after 2015,male,majority,university,upper class,0.5410420482192485,10000.0,10,0.0
133714,26-39,before 2015,female,majority,none,poverty,0.4343425302586593,17000.0,1,1.0
644091,26-39,before 2015,female,majority,high school,upper class,0.6930352236326813,12000.0,0,1.0
839040,40-64,before 2015,male,majority,university,upper class,0.5219898989080595,10000.0,3,0.0
544323,16-25,before 2015,female,majority,none,poverty,0.3456556232967087,15000.0,0,1.0
294244,26-39,before 2015,male,majority,none,working class,0.3184456295189433,13000.0,1,0.0
348519,65+,before 2015,male,majority,high school,upper class,0.5136368091119007,10000.0,5,0.0
880786,26-39,after 2015,female,minority,high school,middle class,0.6599500775694354,10000.0,0,0.0
213265,26-39,before 2015,female,minority,none,poverty,0.414141530109731,11000.0,0,0.0
917732,40-64,before 2015,male,majority,none,working class,,14000.0,0,1.0
649384,40-64,after 2015,female,minority,university,upper class,0.6249116337335517,12000.0,1,1.0
579898,26-39,before 2015,female,majority,high school,upper class,0.5009739750388296,6000.0,2,0.0
3170,40-64,before 2015,female,majority,none,working class,0.4916892938181081,12000.0,1,0.0
22073,16-25,before 2015,female,majority,university,working class,0.3459734247812538,15000.0,0,1.0
326773,26-39,before 2015,male,majority,university,poverty,0.2966851929272209,11000.0,0,1.0
696102,40-64,before 2015,male,majority,university,upper class,0.7549694794813531,13000.0,5,0.0
567626,65+,before 2015,female,majority,high school,upper class,0.6391931117655615,11000.0,0,1.0
143654,16-25,before 2015,female,majority,high school,poverty,0.3190805295725597,16000.0,0,1.0
257171,26-39,before 2015,female,majority,university,working class,0.4463443759766256,12000.0,2,0.0
267849,16-25,before 2015,female,minority,none,poverty,0.4895098267007148,,0,1.0
641737,40-64,after 2015,female,majority,university,upper class,0.5797829400692501,9000.0,1,0.0
288019,40-64,before 2015,female,majority,high school,upper class,0.705327931633375,9000.0,0,0.0
182298,40-64,before 2015,female,majority,none,working class,,11000.0,2,0.0
222879,65+,after 2015,male,majority,high school,upper class,0.5801247496816917,11000.0,6,0.0
453587,16-25,before 2015,male,majority,none,poverty,0.5011041861477193,14000.0,0,1.0
201973,65+,before 2015,female,majority,high school,middle class,0.5364084591026463,16000.0,0,0.0
170494,26-39,before 2015,female,majority,university,upper class,0.5223975134341897,8000.0,3,0.0
574170,40-64,before 2015,female,majority,university,upper class,0.6354807022016492,12000.0,0,1.0
745349,16-25,before 2015,male,majority,university,working class,0.5437966439844379,15000.0,0,0.0
49178,40-64,before 2015,male,majority,none,middle class,0.6441631184817507,10000.0,1,1.0
285202,26-39,before 2015,male,majority,university,middle class,,13000.0,0,0.0
89454,26-39,before 2015,female,majority,high school,working class,0.563520096524054,12000.0,0,0.0
758530,26-39,before 2015,male,majority,high school,middle class,0.5547457193004666,13000.0,1,1.0
132325,40-64,before 2015,female,majority,high school,upper class,0.4244342185765001,15000.0,0,0.0
476097,16-25,before 2015,male,majority,high school,poverty,0.4022681274949393,11000.0,0,0.0
99414,16-25,before 2015,female,majority,high school,poverty,0.3061140397207567,,0,1.0
925552,40-64,before 2015,male,majority,university,middle class,0.4990091237901978,13000.0,4,0.0
718411,26-39,before 2015,female,majority,high school,working class,0.4879301463828837,9000.0,0,1.0
798128,16-25,before 2015,male,majority,none,poverty,0.3607781398867616,9000.0,0,1.0
772197,40-64,before 2015,male,majority,university,middle class,0.4904823185081317,18000.0,0,0.0
812582,16-25,after 2015,female,majority,university,upper class,0.5614998970421214,13000.0,0,0.0
884094,26-39,after 2015,female,majority,university,upper class,,11000.0,2,0.0
726832,26-39,before 2015,male,majority,university,working class,0.3691163885175137,12000.0,3,1.0
872398,16-25,before 2015,female,majority,university,middle class,0.430903335483273,13000.0,0,1.0
812521,40-64,before 2015,male,minority,none,poverty,0.3253852143795413,13000.0,1,0.0
217649,26-39,before 2015,male,majority,high school,middle class,0.6509104555498728,17000.0,1,0.0
306470,40-64,before 2015,male,majority,high school,upper class,,13000.0,4,0.0
928354,26-39,after 2015,female,majority,university,upper class,0.6079535739684157,13000.0,0,0.0
788907,65+,before 2015,male,majority,high school,upper class,0.6220664431382967,12000.0,3,0.0
435893,16-25,after 2015,male,majority,high school,middle class,0.4602202743066808,14000.0,0,0.0
679137,40-64,after 2015,male,majority,university,middle class,0.4053191024388989,9000.0,6,0.0
538031,16-25,before 2015,male,majority,high school,working class,0.4169011832545236,14000.0,0,1.0
693279,40-64,before 2015,male,minority,none,upper class,0.740385435273135,9000.0,1,0.0
716777,65+,before 2015,female,majority,high school,upper class,0.7887010854473916,13000.0,0,0.0
939560,26-39,after 2015,male,minority,high school,upper class,0.5691440277985789,4000.0,0,0.0
472175,26-39,before 2015,male,majority,none,poverty,,13000.0,1,0.0
382648,26-39,before 2015,female,majority,university,middle class,0.5656828290762365,,1,1.0
164894,65+,after 2015,male,majority,university,upper class,0.6200551852748452,14000.0,3,0.0
786670,16-25,before 2015,female,majority,none,poverty,0.3244394102145492,15000.0,0,1.0
879579,26-39,before 2015,female,majority,high school,working class,0.3195428007274368,19000.0,0,1.0
981511,40-64,before 2015,female,majority,high school,upper class,0.6048941230927587,9000.0,4,0.0
446779,16-25,before 2015,female,majority,none,poverty,,16000.0,0,1.0
376531,26-39,before 2015,female,majority,high school,poverty,0.3533941820525979,11000.0,1,0.0
809298,65+,before 2015,male,majority,university,upper class,0.5444431648117535,12000.0,2,0.0
772387,40-64,before 2015,male,majority,high school,middle class,0.5829767916139257,14000.0,2,0.0
981297,65+,before 2015,female,minority,university,upper class,0.7305352533802977,14000.0,3,0.0
115958,26-39,after 2015,female,majority,high school,poverty,0.4684196703713496,12000.0,0,0.0
376964,65+,after 2015,male,majority,university,upper class,0.4894223760260149,,3,0.0
362009,16-25,before 2015,male,majority,university,poverty,0.3171710557596796,13000.0,0,1.0
859506,26-39,before 2015,male,majority,none,poverty,,17000.0,2,0.0
390132,16-25,before 2015,female,majority,high school,poverty,0.3202923909860866,15000.0,0,0.0
233436,26-39,before 2015,female,majority,university,upper class,0.3837012341538176,13000.0,0,0.0
763104,16-25,before 2015,male,majority,high school,poverty,0.3613831569995003,20000.0,0,1.0
611581,16-25,before 2015,female,majority,none,poverty,0.4695911006478194,9000.0,0,1.0
824121,26-39,before 2015,male,majority,university,middle class,,12000.0,3,0.0
599285,40-64,before 2015,female,majority,none,middle class,0.3991984191620157,13000.0,0,1.0
845052,26-39,before 2015,male,majority,none,working class,0.3845632614307868,13000.0,0,1.0
55307,26-39,after 2015,female,majority,university,upper class,0.5693042359300508,14000.0,1,0.0
124198,26-39,before 2015,male,minority,university,middle class,0.3239487927523744,13000.0,2,0.0
234534,65+,before 2015,female,majority,high school,upper class,0.7576978508471267,9000.0,1,0.0
761533,40-64,before 2015,male,majority,none,working class,0.4714899368262763,,0,0.0
820342,40-64,after 2015,female,minority,university,upper class,0.5886053024756462,11000.0,2,0.0
835142,40-64,after 2015,male,majority,university,upper class,,10000.0,2,0.0
639413,26-39,before 2015,male,majority,none,poverty,0.4073259361954053,17000.0,0,1.0
206287,65+,after 2015,female,majority,university,upper class,0.5788384763002652,6000.0,7,0.0
964920,65+,after 2015,male,majority,university,upper class,0.5177781682653934,10000.0,5,1.0
569721,40-64,before 2015,female,majority,high school,middle class,,14000.0,0,0.0
898864,26-39,before 2015,female,majority,high school,middle class,0.5686069035052954,9000.0,1,0.0
863443,65+,after 2015,male,majority,university,upper class,0.654800779540333,10000.0,0,1.0
21970,26-39,before 2015,female,majority,none,poverty,0.3198665683858178,9000.0,0,0.0
416541,16-25,before 2015,female,minority,high school,poverty,,11000.0,0,0.0
848667,16-25,before 2015,female,majority,university,upper class,0.6035708014041429,17000.0,0,0.0
627216,26-39,after 2015,male,majority,university,middle class,,15000.0,3,0.0
299972,16-25,before 2015,female,majority,high school,poverty,0.2887988483038722,16000.0,0,1.0
167901,65+,before 2015,male,minority,high school,upper class,0.538136083476877,7000.0,6,0.0
836212,40-64,before 2015,male,majority,high school,working class,0.4660439400287874,13000.0,3,0.0
790055,26-39,before 2015,female,majority,none,working class,0.4462680345127816,13000.0,1,0.0
966182,65+,after 2015,female,majority,university,upper class,0.6809430993894428,9000.0,1,0.0
29709,16-25,before 2015,male,majority,university,middle class,0.3944761217596779,20000.0,0,1.0
487679,16-25,before 2015,female,majority,high school,working class,0.4341768489664945,15000.0,0,0.0
147148,26-39,after 2015,female,majority,high school,working class,0.5992673582536957,16000.0,0,1.0
990642,65+,before 2015,male,majority,none,middle class,0.449235268668988,15000.0,0,0.0
377426,16-25,before 2015,female,majority,high school,working class,0.3495977394363498,10000.0,0,1.0
152261,40-64,before 2015,male,majority,high school,upper class,0.5830542462676147,14000.0,2,0.0
332981,16-25,before 2015,female,majority,high school,working class,0.4602762946307643,10000.0,0,1.0
587731,16-25,before 2015,male,majority,university,middle class,0.4014583064798288,14000.0,0,1.0
149960,16-25,before 2015,male,majority,university,poverty,0.2808705143671906,13000.0,0,1.0
645328,40-64,before 2015,female,majority,university,upper class,0.6237889131092162,12000.0,0,0.0
694648,65+,before 2015,male,majority,university,middle class,0.3796239634762667,15000.0,4,0.0
228032,26-39,before 2015,male,majority,high school,upper class,,15000.0,0,0.0
247376,26-39,before 2015,female,majority,high school,working class,0.6878963980853564,,1,0.0
458705,16-25,before 2015,male,majority,none,poverty,0.2095355658756037,14000.0,0,1.0
171542,26-39,before 2015,female,majority,none,middle class,0.4457246020489612,11000.0,0,0.0
703666,65+,before 2015,male,majority,high school,upper class,0.5420113858437505,14000.0,1,0.0
237440,16-25,before 2015,female,majority,none,poverty,0.325543397991931,14000.0,0,1.0
106656,16-25,before 2015,female,majority,high school,poverty,0.3136698098711777,17000.0,0,0.0
546789,26-39,after 2015,female,majority,high school,upper class,0.6010532063328821,11000.0,2,0.0
298448,26-39,after 2015,male,majority,university,upper class,0.4284759689219815,8000.0,0,0.0
656002,16-25,before 2015,male,minority,university,poverty,0.1676097239171405,,0,1.0
282809,26-39,before 2015,female,majority,high school,working class,0.3865534959712492,11000.0,0,0.0
87793,65+,before 2015,female,majority,university,upper class,0.7308847181141034,12000.0,0,0.0
778081,65+,before 2015,female,majority,high school,upper class,0.6911491389241807,,2,0.0
830294,65+,before 2015,female,minority,high school,middle class,,13000.0,1,0.0
325565,40-64,after 2015,male,majority,university,upper class,0.4775157945234299,11000.0,1,0.0
865541,65+,after 2015,male,majority,university,upper class,0.6861226327517858,10000.0,6,0.0
136686,26-39,before 2015,female,majority,high school,working class,0.4238042048160254,8000.0,1,0.0
46088,26-39,before 2015,male,majority,high school,poverty,0.3625696492158224,,1,0.0
802004,26-39,before 2015,male,majority,high school,middle class,0.6405433467964188,11000.0,1,0.0
262098,65+,after 2015,male,majority,high school,upper class,0.7139835082195871,7000.0,3,0.0
254918,26-39,before 2015,male,majority,none,middle class,0.3726891290710714,14000.0,0,0.0
910677,65+,after 2015,female,minority,high school,upper class,0.5060807514039187,7000.0,0,0.0
547750,16-25,before 2015,male,majority,university,working class,0.4357316063417537,12000.0,0,1.0
735599,40-64,after 2015,female,majority,high school,middle class,0.6095007101521814,,1,0.0
871213,26-39,after 2015,male,majority,university,middle class,0.5153255968906303,9000.0,0,1.0
437131,40-64,before 2015,female,majority,high school,upper class,0.5033082281692959,9000.0,0,0.0
538128,26-39,before 2015,female,majority,none,poverty,,13000.0,0,0.0
601768,26-39,after 2015,female,majority,university,middle class,0.5194150614348835,,0,0.0
250758,16-25,before 2015,male,majority,university,working class,0.5089922281999854,13000.0,0,1.0
569452,26-39,before 2015,male,majority,high school,working class,0.5312933981918833,8000.0,6,0.0
862136,26-39,before 2015,male,majority,university,working class,0.2260193423943462,9000.0,1,1.0
652211,40-64,after 2015,male,majority,university,upper class,0.6833198858703784,12000.0,2,0.0
876412,26-39,before 2015,female,majority,high school,poverty,0.2837268352335609,13000.0,2,0.0
622100,16-25,before 2015,female,majority,university,upper class,0.4530919726753057,15000.0,0,1.0
757549,26-39,before 2015,female,majority,university,working class,0.4279735401567581,10000.0,0,1.0
2387,16-25,before 2015,female,majority,university,middle class,0.5799325036909065,13000.0,0,1.0
528269,26-39,before 2015,female,majority,high school,working class,0.4464963868663439,11000.0,2,0.0
902327,65+,before 2015,male,majority,high school,middle class,0.4916750670245821,11000.0,2,0.0
232104,26-39,before 2015,male,majority,none,poverty,0.3988065653853319,8000.0,4,1.0
945458,40-64,before 2015,male,majority,none,working class,0.4099410441027335,4000.0,8,0.0
384016,65+,before 2015,female,majority,high school,working class,0.3818468667605141,9000.0,5,0.0
614223,65+,before 2015,male,majority,university,upper class,0.5139334207398141,,2,0.0
867596,26-39,after 2015,female,majority,high school,working class,0.4201886962009328,9000.0,0,1.0
11018,65+,before 2015,female,majority,university,upper class,0.4970074849755552,9000.0,0,0.0
886219,40-64,after 2015,female,majority,high school,upper class,0.7605640673271528,,0,0.0
728493,26-39,after 2015,female,majority,university,upper class,0.6966064948387024,14000.0,0,0.0
402717,40-64,before 2015,female,majority,high school,middle class,0.5668679085048838,14000.0,1,0.0
878696,16-25,before 2015,male,majority,university,working class,0.3784484074982317,17000.0,0,1.0
614195,16-25,before 2015,female,majority,high school,working class,0.6121340347986063,13000.0,0,0.0
527311,40-64,after 2015,female,majority,university,upper class,0.6781610551812627,6000.0,6,0.0
700215,16-25,before 2015,male,majority,high school,working class,0.3921555900589169,15000.0,0,0.0
344689,65+,before 2015,male,minority,university,upper class,0.7840683503746512,8000.0,2,0.0
909432,40-64,before 2015,female,majority,high school,upper class,0.6473229117194416,11000.0,5,0.0
789378,40-64,before 2015,male,majority,high school,middle class,0.6460072898355432,16000.0,0,0.0
857314,16-25,before 2015,female,majority,high school,poverty,0.4698879863696998,13000.0,0,0.0
691440,40-64,after 2015,female,majority,high school,middle class,0.6033954675394301,9000.0,1,0.0
255458,16-25,after 2015,female,majority,high school,middle class,0.6062851093087311,9000.0,0,0.0
380785,65+,before 2015,male,majority,high school,upper class,0.6575798082929756,11000.0,2,0.0
314661,40-64,before 2015,female,majority,none,poverty,0.2246179542829269,13000.0,0,1.0
976565,16-25,before 2015,male,majority,high school,poverty,0.3548520408825502,9000.0,0,1.0
954287,16-25,before 2015,male,majority,high school,middle class,,14000.0,0,1.0
91997,26-39,before 2015,female,majority,high school,working class,,13000.0,1,0.0
864,16-25,after 2015,female,majority,university,middle class,0.5542039032649119,11000.0,0,1.0
276148,40-64,before 2015,female,majority,university,middle class,0.5826768633485728,10000.0,2,0.0
948661,16-25,before 2015,female,majority,high school,poverty,0.2270452622025005,14000.0,0,0.0
500669,26-39,before 2015,female,majority,high school,poverty,0.4272432176271041,12000.0,3,1.0
779949,26-39,before 2015,male,majority,high school,middle class,0.615030453397865,9000.0,2,0.0
255325,26-39,before 2015,female,majority,university,upper class,0.7889633807472475,8000.0,0,0.0
360231,40-64,before 2015,male,majority,high school,middle class,0.4324807159905321,,0,1.0
393748,16-25,before 2015,female,majority,university,poverty,0.2818370783216598,,0,1.0
397601,16-25,after 2015,female,majority,university,working class,0.3982778867962707,,0,0.0
709025,65+,before 2015,female,majority,high school,middle class,0.4631299020210217,12000.0,1,0.0
622416,40-64,after 2015,female,majority,university,upper class,0.6179059580876206,12000.0,0,0.0
20282,26-39,after 2015,female,majority,university,upper class,0.5559935904541665,10000.0,0,1.0
665382,65+,before 2015,female,minority,high school,upper class,0.72684786771411,10000.0,3,0.0
812400,16-25,before 2015,female,minority,high school,working class,0.5952200613739393,14000.0,0,1.0
980227,40-64,after 2015,male,majority,university,upper class,0.4749769581771188,12000.0,2,0.0
254721,65+,before 2015,male,majority,high school,upper class,0.6325632210270822,14000.0,12,0.0
892200,26-39,before 2015,male,majority,university,upper class,0.487077886333249,11000.0,1,1.0
273182,65+,before 2015,female,majority,university,upper class,0.6792196784305438,14000.0,2,0.0
633166,40-64,before 2015,female,majority,none,working class,0.3685388519924869,12000.0,0,0.0
634845,65+,before 2015,male,minority,none,working class,,12000.0,2,0.0
607957,65+,after 2015,male,majority,university,upper class,0.597930261239771,8000.0,1,0.0
474543,26-39,before 2015,female,majority,high school,working class,0.3290069975625745,13000.0,4,0.0
272051,26-39,before 2015,female,majority,none,poverty,0.5720190012201976,17000.0,0,1.0
13803,16-25,after 2015,male,majority,none,poverty,0.4486251557238624,15000.0,0,0.0
489335,65+,after 2015,female,majority,university,upper class,0.5636668854459116,14000.0,3,0.0
149134,26-39,before 2015,female,majority,high school,working class,0.5740703427625669,,0,0.0
515068,26-39,before 2015,male,majority,university,middle class,0.5601355746697445,9000.0,0,0.0
166,16-25,after 2015,male,majority,university,upper class,0.5316142276694357,15000.0,0,0.0
518489,40-64,after 2015,female,majority,high school,upper class,0.5065479620081467,14000.0,0,0.0
2087,40-64,before 2015,male,majority,none,middle class,0.4517846632422784,13000.0,0,0.0
709508,26-39,before 2015,female,majority,none,middle class,0.5667507946435171,13000.0,1,0.0
999554,65+,after 2015,female,majority,high school,upper class,0.7656532226479698,14000.0,0,0.0
728097,65+,before 2015,female,majority,high school,upper class,0.6131527816300589,10000.0,1,0.0
497904,40-64,before 2015,female,majority,university,upper class,,13000.0,0,0.0
797383,26-39,before 2015,male,majority,high school,working class,0.520361933319309,11000.0,8,1.0
334319,16-25,after 2015,male,majority,none,poverty,0.2912171614439346,15000.0,0,0.0
658487,26-39,before 2015,male,majority,high school,upper class,0.6143091187985138,16000.0,0,0.0
421465,65+,after 2015,male,majority,university,upper class,0.4929097912257744,14000.0,0,0.0
3308,40-64,after 2015,male,minority,university,upper class,0.5905539391443677,7000.0,4,1.0
465907,65+,before 2015,male,majority,university,upper class,0.6287561730711299,7000.0,3,0.0
374706,40-64,after 2015,male,majority,high school,upper class,0.6036277666982275,8000.0,0,0.0
671872,26-39,before 2015,female,majority,high school,working class,0.3715865728965999,11000.0,1,1.0
455207,16-25,before 2015,female,majority,high school,middle class,0.4881438891213016,10000.0,0,0.0
790787,40-64,before 2015,female,majority,high school,working class,0.5575721093560834,11000.0,1,0.0
112631,16-25,before 2015,female,majority,none,poverty,0.3264579937281718,12000.0,0,1.0
860951,26-39,before 2015,male,majority,high school,working class,0.4258439631405441,14000.0,0,0.0
304729,40-64,before 2015,female,majority,high school,upper class,0.7795065148716414,12000.0,1,0.0
149383,16-25,before 2015,male,majority,none,poverty,,12000.0,0,1.0
41747,65+,after 2015,female,majority,university,upper class,,13000.0,4,0.0
783247,26-39,before 2015,female,majority,university,upper class,0.4846411600523535,8000.0,1,0.0
624964,65+,after 2015,male,majority,university,upper class,0.7896970696998267,6000.0,4,0.0
562660,16-25,before 2015,female,majority,high school,poverty,0.2424003611667906,11000.0,0,1.0
458376,26-39,before 2015,male,majority,none,working class,0.1597997577289595,11000.0,0,1.0
179327,40-64,before 2015,female,majority,university,upper class,0.578141860005645,11000.0,3,0.0
521217,16-25,before 2015,male,majority,university,middle class,0.3891654356598959,13000.0,0,0.0
35060,65+,after 2015,female,majority,university,upper class,0.5495982093884995,12000.0,0,1.0
461574,40-64,after 2015,female,majority,high school,upper class,0.6347520505605626,13000.0,0,0.0
115983,40-64,after 2015,male,minority,high school,middle class,0.5400961168528494,14000.0,0,0.0
255136,65+,after 2015,female,majority,university,upper class,0.7337520945037399,16000.0,0,0.0
359219,65+,after 2015,male,majority,high school,upper class,0.5702930111850311,15000.0,0,0.0
908912,40-64,after 2015,male,majority,university,upper class,0.4731626917961498,11000.0,2,1.0
569710,40-64,after 2015,female,minority,none,upper class,0.4961001371598092,14000.0,0,0.0
119342,16-25,before 2015,female,majority,none,poverty,0.3814843303206452,13000.0,0,1.0
48592,26-39,before 2015,male,majority,university,working class,0.506732545026241,,0,0.0
508233,26-39,after 2015,female,majority,high school,upper class,0.5166292248757678,14000.0,0,0.0
915696,26-39,before 2015,female,majority,high school,middle class,0.53871249386506,13000.0,0,0.0
149588,40-64,before 2015,male,majority,university,upper class,0.7465386189361777,9000.0,0,1.0
382343,65+,after 2015,female,majority,high school,upper class,0.6971250545224917,13000.0,0,0.0
676727,26-39,before 2015,female,majority,high school,middle class,0.6510711524615646,10000.0,0,1.0
779931,40-64,before 2015,male,minority,university,middle class,0.5528164567089305,17000.0,3,0.0
277264,65+,before 2015,male,majority,university,upper class,,9000.0,10,1.0
744484,40-64,before 2015,female,majority,none,upper class,0.7014907761446307,9000.0,2,0.0
612786,40-64,before 2015,male,majority,high school,middle class,0.5853750508670569,15000.0,2,0.0
210810,26-39,before 2015,female,majority,none,working class,0.5123501239909536,16000.0,1,0.0
989711,40-64,after 2015,male,majority,university,upper class,0.496045020174952,7000.0,5,0.0
880322,26-39,before 2015,male,majority,none,poverty,0.3942314948079178,,2,1.0
247210,16-25,before 2015,male,majority,high school,poverty,0.3489212338027023,,0,1.0
481495,16-25,before 2015,male,majority,high school,poverty,0.4111577555058825,15000.0,0,1.0
851865,40-64,after 2015,male,majority,university,upper class,,8000.0,4,0.0
935631,65+,before 2015,male,majority,high school,upper class,0.5825670543060854,9000.0,6,1.0
255476,26-39,before 2015,male,majority,university,upper class,0.6707447711024594,12000.0,3,0.0
415415,16-25,before 2015,male,majority,university,middle class,0.5642340865253003,12000.0,0,1.0
566111,16-25,before 2015,male,majority,none,poverty,,12000.0,0,1.0
341827,16-25,before 2015,female,majority,none,poverty,0.4011841772135012,11000.0,0,0.0
802200,26-39,before 2015,female,minority,high school,working class,0.4284905011321014,12000.0,1,0.0
582033,26-39,after 2015,female,minority,none,middle class,0.5054556403740585,14000.0,0,0.0
448234,40-64,before 2015,female,majority,none,middle class,0.3806910508101889,14000.0,2,1.0
91184,65+,after 2015,female,majority,high school,upper class,0.7576248110302851,12000.0,0,0.0
978563,16-25,before 2015,male,majority,university,poverty,,14000.0,0,1.0
702126,26-39,before 2015,female,majority,university,upper class,0.6945963049143813,13000.0,0,0.0
582444,26-39,before 2015,female,majority,university,middle class,0.3390782143500865,11000.0,2,0.0
699767,26-39,before 2015,male,majority,university,upper class,0.6344130362476522,10000.0,2,1.0
379065,40-64,before 2015,female,majority,university,upper class,0.560313721776477,8000.0,2,0.0
364800,40-64,before 2015,male,majority,university,upper class,0.4576822397720842,13000.0,4,0.0
839283,65+,after 2015,male,majority,university,upper class,0.6032711170547711,11000.0,8,0.0
766042,40-64,before 2015,male,majority,high school,working class,0.3808724962351173,12000.0,2,0.0
273073,65+,after 2015,male,majority,university,upper class,0.5101936649397247,10000.0,9,0.0
964448,16-25,after 2015,male,majority,high school,upper class,0.4517428471098496,11000.0,0,1.0
196094,26-39,before 2015,male,majority,high school,working class,0.5265349114410769,14000.0,0,0.0
759265,16-25,before 2015,female,majority,none,poverty,0.4455332144904101,9000.0,0,0.0
131932,40-64,before 2015,female,majority,university,upper class,0.6998495859148368,12000.0,7,0.0
310737,16-25,before 2015,female,majority,high school,poverty,0.2859511282028409,,0,1.0
913584,65+,after 2015,female,majority,university,upper class,,9000.0,9,0.0
624831,40-64,after 2015,male,minority,high school,upper class,0.5824975869671862,10000.0,3,0.0
161972,65+,before 2015,female,majority,university,upper class,0.5073403294926696,11000.0,0,1.0
211993,65+,before 2015,male,majority,university,upper class,0.5528902169259813,9000.0,2,0.0
314104,26-39,before 2015,male,majority,high school,working class,0.4689000702579813,7000.0,0,0.0
770433,26-39,before 2015,male,majority,high school,working class,0.3259248427333523,13000.0,0,0.0
973329,16-25,before 2015,female,majority,none,poverty,0.3763256814265252,16000.0,0,0.0
119735,26-39,before 2015,female,majority,high school,upper class,0.6428990696502471,10000.0,0,1.0
880077,26-39,after 2015,female,majority,university,middle class,0.5581555362878732,10000.0,0,0.0
842700,26-39,before 2015,male,majority,high school,middle class,0.3884420515433392,12000.0,0,1.0
